Sales_ID,Date,Region,Country,City,Sales_Team,Account_Manager,Product_ID,Units_Sold,Revenue,Profit_Margin,Profit,Customer_ID,,,,,
9668,15-12-22,Europe,Germany,Bern,TTD,Aki Tanaka,1046,467,328503.26,0.47,154396.53,667,,,,,
9669,11-03-23,Europe,UK,Uppsala,LSG,John Doe,1021,146,46468.83859,0.25,12630.03,213,,,,,
9670,18-04-23,Europe,Austria,Zurich,LSG,Carlos Lopez,1018,360,125935.351,0.15,19921.78,456,,,,,
9671,15-02-23,Europe,Belgium,Dortmund,PPG,Aki Tanaka,1014,324,25892.59004,0.46,11526.55,576,,,,,
9672,31-03-23,Europe,Sweden,Rotterdam,BPD,John Doe,1042,139,101453,0.28,28406.84,50,,,,,
9673,01-01-23,Europe,Belgium,Innsbruck,PPG,John Doe,1042,287,20859.39442,0.15,3240.56,807,,,,,
9674,08-05-23,Europe,Netherlands,Lyon,PPG,Carlos Lopez,1040,321,314851.2691,0.19,52305.97,915,,,,,
9675,02-03-22,Europe,Netherlands,Brussels,BPD,John Doe,1054,276,558356.4172,0.39,209602.17,921,,,,,
9676,16-10-22,Europe,Belgium,Stockholm,TTD,Jane Smith,1015,441,559279.75,0.34,190155.12,377,,,,,
9677,18-07-22,Europe,Germany,Antwerp,LSG,John Doe,1003,460,118402.6,0.21,24864.55,593,,,,,
9678,25-02-22,Europe,Italy,Brussels,TTD,Jane Smith,1031,278,260338.1406,0.34,85199.37,682,,,,,
9679,05-11-22,Europe,Belgium,Bruges,BPD,John Doe,1055,250,72259.7,0.28,20232.72,721,,,,,
9680,22-03-22,Europe,Italy,Bern,BPD,Carlos Lopez,1006,85,359292.1,0.23,82637.18,536,,,,,
9681,23-02-22,Europe,Spain,Zurich,PPG,John Doe,1017,115,62831.96569,0.45,27215.28,764,,,,,
9682,15-10-22,Europe,Spain,Naples,TTD,John Doe,1002,33,81518.4,0.44,35868.1,42,,,,,
9683,15-09-22,Europe,France,Rotterdam,LSG,John Doe,1005,7,69904.06,0.39,27262.58,387,,,,,
9684,06-12-22,Europe,Germany,Paris,BPD,John Doe,1024,418,519827.53,0.22,114362.06,255,,,,,
9685,16-12-22,Europe,Spain,Munich,TTD,Aki Tanaka,1030,178,285552.27,0.29,82810.16,199,,,,,
9686,22-03-22,Europe,Switzerland,Malmo,TTD,John Doe,1040,246,19382.22,0.4,7752.89,485,,,,,
9687,30-06-22,Europe,Italy,Geneva,LSG,John Doe,1035,173,148936.61,0.43,64042.74,186,,,,,
9688,02-03-23,Europe,UK,Linz,PPG,Carlos Lopez,1047,113,31132.87775,0.47,14160.64,813,,,,,
9689,20-06-23,Europe,Belgium,Brussels,LSG,Jane Smith,1046,352,368138.31,0.21,77309.05,353,,,,,
9690,23-09-22,Europe,Switzerland,Edinburgh,LSG,Carlos Lopez,1034,431,34736.28,0.26,9031.43,945,,,,,
9691,08-05-22,Europe,Switzerland,Barcelona,BPD,Carlos Lopez,1037,470,261315.77,0.21,54876.31,578,,,,,
9692,11-02-23,Europe,Sweden,Rome,PPG,Jane Smith,1015,104,145029.9574,0.49,77260.31,316,,,,,
9693,25-07-22,Europe,Belgium,Lyon,TTD,Carlos Lopez,1034,188,226531.12,0.43,97408.38,819,,,,,
9694,12-02-22,Europe,Austria,Stockholm,PPG,Jane Smith,1019,285,433260.08,0.3,129978.02,157,,,,,
9695,22-01-23,Europe,UK,Brussels,LSG,John Doe,1049,1,564233.9646,0.39,227903.33,70,,,,,
9696,22-02-23,Europe,Switzerland,Munich,TTD,John Doe,1008,188,232625.6663,0.43,96803.7,169,,,,,
9697,06-03-23,Europe,Netherlands,Vienna,TTD,Jane Smith,1014,104,592141.57,0.39,230935.21,520,,,,,
9698,26-11-22,Europe,Germany,Paris,LSG,Jane Smith,1057,53,356595.49,0.2,71319.1,222,,,,,
9699,13-05-22,Europe,Spain,Brussels,LSG,John Doe,1038,222,150828.96,0.15,22624.34,876,,,,,
9700,13-07-22,Europe,Spain,Hamburg,BPD,Jane Smith,1049,339,148729.66,0.44,65441.05,925,,,,,
9701,26-10-22,Europe,Germany,Nice,BPD,Carlos Lopez,1012,140,47687.07,0.39,18597.96,979,,,,,
9702,02-03-23,Europe,Switzerland,Berlin,BPD,Jane Smith,1033,425,444811.4391,0.45,193711.03,890,,,,,
9703,02-06-23,Europe,Switzerland,Rome,BPD,Carlos Lopez,1033,189,301345.5588,0.2,58325.8,442,,,,,
9704,05-11-22,Europe,Sweden,Naples,BPD,Carlos Lopez,1019,475,43363.74,0.27,11708.21,142,,,,,
9705,06-12-22,Europe,France,Rome,PPG,John Doe,1021,98,582267.78,0.22,128098.91,445,,,,,
9706,27-06-22,Europe,Sweden,Berlin,TTD,John Doe,1054,22,421918.59,0.43,181424.99,661,,,,,
9707,14-01-23,Europe,Italy,Vienna,TTD,Carlos Lopez,1050,178,284361.2308,0.31,91297.51,465,,,,,
9708,06-09-22,Europe,Austria,Uppsala,BPD,John Doe,1059,422,100934.69,0.49,49458,503,,,,,
9709,17-02-22,Europe,Netherlands,Lausanne,PPG,John Doe,1055,133,40400.62024,0.49,19054.77,22,,,,,
9710,15-02-23,Europe,UK,Zurich,LSG,Carlos Lopez,1015,352,298810.6327,0.41,118562.07,757,,,,,
9711,15-03-23,Europe,Belgium,Rotterdam,PPG,Carlos Lopez,1056,91,124062.81,0.3,37218.84,303,,,,,
9712,02-12-22,Europe,Austria,Zurich,TTD,Jane Smith,1050,69,275874.7109,0.41,108871.8,661,,,,,
9713,20-05-23,Europe,Germany,Manchester,BPD,John Doe,1019,294,137488.6573,0.18,26514.18,30,,,,,
9714,07-12-22,Europe,UK,Turin,LSG,Carlos Lopez,1032,295,22614.13,0.21,4748.97,478,,,,,
9715,09-04-22,Europe,Belgium,Naples,BPD,Jane Smith,1014,347,133379.59,0.35,46682.86,568,,,,,
9716,18-06-22,Europe,Germany,London,BPD,John Doe,1031,78,478244.83,0.39,186515.48,321,,,,,
9717,10-03-23,Europe,Austria,Edinburgh,LSG,John Doe,1020,235,16940.78996,0.48,8602.86,503,,,,,
9718,26-02-22,Europe,Sweden,Amsterdam,BPD,John Doe,1034,104,105980.2689,0.15,15301.57,360,,,,,
9719,04-05-22,Europe,Austria,Amsterdam,TTD,John Doe,1020,256,418514.44,0.16,66962.31,990,,,,,
9720,22-06-22,Europe,Spain,Lyon,BPD,Carlos Lopez,1041,26,65910.82,0.35,23068.79,143,,,,,
9721,01-01-23,Europe,Switzerland,Lyon,BPD,Jane Smith,1010,220,71256.97791,0.23,16973.92,414,,,,,
9722,16-02-23,Europe,Sweden,Rome,PPG,Aki Tanaka,1007,133,260942.018,0.43,108587.13,553,,,,,
9723,27-12-22,Europe,Switzerland,Rome,PPG,Aki Tanaka,1003,23,548771.19,0.24,131705.09,366,,,,,
9724,06-07-22,Europe,Netherlands,Basel,TTD,Jane Smith,1023,163,36398.7,0.42,15287.45,152,,,,,
9725,27-02-22,Europe,France,Madrid,PPG,Carlos Lopez,1010,441,361412.514,0.24,83489.93,102,,,,,
9726,08-04-22,Europe,Austria,Lund,BPD,Carlos Lopez,1035,218,5664.14,0.23,1302.75,150,,,,,
9727,16-10-22,Europe,Spain,Uppsala,PPG,Aki Tanaka,1017,345,67350.45,0.27,18184.62,323,,,,,
9728,05-09-22,Europe,Sweden,Stockholm,BPD,John Doe,1021,483,547642.09,0.4,219056.84,790,,,,,
9729,30-06-22,Europe,Belgium,Barcelona,BPD,Jane Smith,1056,191,162874.71,0.23,37461.18,218,,,,,
9730,08-01-22,Europe,Sweden,Stockholm,TTD,Carlos Lopez,1030,419,390543.13,0.23,89824.92,670,,,,,
9731,03-05-22,Europe,Belgium,Bern,BPD,Carlos Lopez,1003,412,130144.18,0.27,35138.93,723,,,,,
9732,01-02-23,Europe,Austria,Seville,PPG,Jane Smith,1002,346,91571.14758,0.47,44574.18,938,,,,,
9733,10-05-22,Europe,Italy,Munich,TTD,Aki Tanaka,1025,254,50580.67,0.19,9610.33,862,,,,,
9734,09-10-22,Europe,Switzerland,Lausanne,BPD,Jane Smith,1005,34,25209.36,0.47,11848.4,211,,,,,
9735,18-04-22,Europe,France,Zurich,BPD,Jane Smith,1007,223,184484.58,0.25,46121.14,814,,,,,
9736,27-02-22,Europe,Belgium,Bern,TTD,John Doe,1001,346,269962.6878,0.37,96144.65,120,,,,,
9737,16-11-22,Europe,Italy,Paris,TTD,Aki Tanaka,1032,77,470865.99,0.22,103590.52,468,,,,,
9738,17-12-22,Europe,Spain,Hamburg,LSG,Jane Smith,1033,210,61402.57,0.2,12280.51,18,,,,,
9739,15-06-23,Europe,Belgium,Edinburgh,BPD,Jane Smith,1037,284,21343.43,0.23,4908.99,853,,,,,
9740,26-06-23,Europe,Switzerland,Gothenburg,TTD,Aki Tanaka,1012,127,51435.02,0.31,15944.86,697,,,,,
9741,09-03-22,Europe,Germany,Antwerp,BPD,Jane Smith,1003,448,215999.01,0.43,92879.57,734,,,,,
9742,31-07-22,Europe,Italy,Brussels,BPD,Aki Tanaka,1019,213,399167.73,0.18,71850.19,35,,,,,
9743,14-05-22,Europe,Netherlands,Birmingham,PPG,Carlos Lopez,1054,481,66047.34,0.44,29060.83,351,,,,,
9744,24-07-22,Europe,Netherlands,Gothenburg,PPG,Jane Smith,1049,95,276989.01,0.25,69247.25,797,,,,,
9745,04-06-23,Europe,Sweden,Geneva,BPD,Aki Tanaka,1024,271,108485.2053,0.41,46907.65,795,,,,,
9746,31-10-22,Europe,France,Madrid,BPD,Jane Smith,1023,447,117827.86,0.3,35348.36,442,,,,,
9747,06-09-22,Europe,Germany,Stockholm,TTD,John Doe,1023,176,382579.61,0.18,68864.33,578,,,,,
9748,01-06-23,Europe,Switzerland,The Hague,PPG,Carlos Lopez,1053,341,20966.1742,0.2,4342.86,246,,,,,
9749,16-08-22,Europe,Belgium,Basel,LSG,Jane Smith,1038,385,17107.1,0.41,7013.91,633,,,,,
9750,04-06-23,Europe,Switzerland,The Hague,TTD,Jane Smith,1008,131,70442.07489,0.16,11886.16,485,,,,,
9751,06-02-23,Europe,Austria,Manchester,TTD,John Doe,1024,409,271009.74,0.19,51491.85,579,,,,,
9752,10-11-22,Europe,Germany,Rome,PPG,John Doe,1055,423,453944.59,0.22,99867.81,259,,,,,
9753,06-07-22,Europe,France,Innsbruck,PPG,Aki Tanaka,1049,378,11878.02,0.27,3207.07,266,,,,,
9754,19-05-23,Europe,Belgium,Glasgow,LSG,Jane Smith,1010,393,43227.20739,0.28,12967.43,584,,,,,
9755,06-09-22,Europe,Spain,Lund,TTD,Jane Smith,1044,154,6644.68,0.37,2458.53,356,,,,,
9756,14-04-23,Europe,Sweden,Barcelona,LSG,John Doe,1004,120,86951.52609,0.25,22924.85,357,,,,,
9757,17-02-22,Europe,Switzerland,Uppsala,TTD,John Doe,1013,400,133797.3123,0.15,19317.83,191,,,,,
9758,06-01-22,Europe,UK,London,PPG,Jane Smith,1028,352,551041.09,0.39,214906.03,664,,,,,
9759,19-08-22,Europe,Belgium,Florence,TTD,Jane Smith,1024,191,51421.13,0.4,20568.45,573,,,,,
9760,08-03-22,Europe,Netherlands,Uppsala,PPG,Aki Tanaka,1053,29,57444.55,0.16,9191.13,539,,,,,
9761,06-10-22,Europe,Sweden,Bruges,LSG,John Doe,1027,65,61757.4,0.3,18527.22,332,,,,,
9762,02-05-23,Europe,Germany,Eindhoven,TTD,Carlos Lopez,1032,107,135868.0563,0.16,21037.94,631,,,,,
9763,01-01-23,Europe,Netherlands,Bruges,BPD,John Doe,1042,410,77267.98712,0.27,21606.79,782,,,,,
9764,18-09-22,Europe,Austria,London,TTD,Jane Smith,1018,159,195205.28,0.32,62465.69,460,,,,,
9765,17-12-22,Europe,Spain,Eindhoven,PPG,Jane Smith,1006,209,115539.18,0.5,57769.59,485,,,,,
9766,08-05-22,Europe,Austria,Milan,LSG,Carlos Lopez,1029,61,235628.15,0.28,65975.88,757,,,,,
9767,05-09-22,Europe,UK,Munich,PPG,Aki Tanaka,1047,2,158161.74,0.24,37958.82,337,,,,,
9768,06-11-22,Europe,Belgium,Bern,PPG,John Doe,1027,345,337785.52,0.37,124980.64,212,,,,,
9769,27-04-22,Europe,UK,Ghent,TTD,John Doe,1043,90,40596.94,0.18,7307.45,83,,,,,
9770,02-06-23,Europe,Switzerland,Graz,PPG,Jane Smith,1027,231,23631.00763,0.21,4802.5,835,,,,,
9771,25-10-22,Europe,Germany,Brussels,BPD,John Doe,1035,12,325103.18,0.3,97530.95,368,,,,,
9772,19-04-22,Europe,Italy,Madrid,BPD,Carlos Lopez,1041,104,348127.12,0.27,93994.32,954,,,,,
9773,17-03-23,Europe,France,Barcelona,BPD,Carlos Lopez,1001,92,170149.64,0.24,40835.91,419,,,,,
9774,20-04-23,Europe,Switzerland,Marseille,BPD,John Doe,1004,77,66858.59644,0.24,16922.24,815,,,,,
9775,05-10-22,Europe,Germany,Berlin,BPD,Carlos Lopez,1032,131,339942.89,0.23,78186.86,263,,,,,
9776,26-07-22,Europe,France,Zurich,PPG,John Doe,1048,288,130710.37,0.31,40520.21,205,,,,,
9777,25-03-22,Europe,Belgium,Madrid,TTD,Jane Smith,1031,128,436311.98,0.47,205066.63,949,,,,,
9778,16-11-22,Europe,Austria,The Hague,BPD,Jane Smith,1005,14,31905,0.23,7338.15,467,,,,,
9779,19-01-22,Europe,Belgium,Eindhoven,TTD,Aki Tanaka,1049,428,146883.3876,0.31,42797.88,183,,,,,
9780,30-05-22,Europe,Germany,Lyon,LSG,Jane Smith,1042,463,121770.2,0.28,34095.66,252,,,,,
9781,23-04-22,Europe,Switzerland,Stockholm,BPD,John Doe,1003,493,104626.58,0.42,43943.16,69,,,,,
9782,30-01-22,Europe,Sweden,Milan,TTD,Jane Smith,1013,124,219271.9578,0.27,55646.1,20,,,,,
9783,23-01-23,Europe,Spain,Leipzig,TTD,Jane Smith,1050,117,4891.738152,0.3,1519.89,515,,,,,
9784,06-02-22,Europe,Sweden,Rome,BPD,Aki Tanaka,1013,168,499679.39,0.15,74951.91,199,,,,,
9785,25-03-23,Europe,Austria,Valencia,TTD,Aki Tanaka,1022,115,21178.63,0.15,3176.79,129,,,,,
9786,07-10-22,Europe,Austria,Rome,PPG,Jane Smith,1048,412,519527.81,0.31,161053.62,1000,,,,,
9787,01-09-22,Europe,Germany,Paris,TTD,John Doe,1021,140,488890.6369,0.22,101093.27,534,,,,,
9788,21-08-22,Europe,Italy,Amsterdam,PPG,Carlos Lopez,1019,57,147470.64,0.39,57513.55,861,,,,,
9789,08-06-22,Europe,France,London,BPD,Aki Tanaka,1015,269,173137.69,0.39,67523.7,337,,,,,
9790,01-09-22,Europe,Switzerland,Edinburgh,BPD,John Doe,1047,290,38487.46968,0.29,10490.72,676,,,,,
9791,16-01-23,Europe,Belgium,Bern,LSG,Aki Tanaka,1016,365,504378.9312,0.31,161936.77,503,,,,,
9792,08-01-23,Europe,UK,The Hague,PPG,John Doe,1054,174,53692.44877,0.19,8919.88,247,,,,,
9793,17-09-22,Europe,UK,Vienna,BPD,Jane Smith,1006,190,224388.92,0.49,109950.57,990,,,,,
9794,04-04-22,Europe,UK,London,PPG,Carlos Lopez,1022,269,373888.8,0.37,138338.86,655,,,,,
9795,11-02-22,Europe,Germany,Barcelona,BPD,Carlos Lopez,1017,268,142531.67,0.45,64139.25,846,,,,,
9796,13-11-22,Europe,Germany,Rome,LSG,Aki Tanaka,1044,484,552151.82,0.33,182210.1,814,,,,,
9797,12-10-22,Europe,Switzerland,Marseille,TTD,Carlos Lopez,1045,437,42030.64,0.23,9667.05,537,,,,,
9798,15-04-22,Europe,Switzerland,London,LSG,Carlos Lopez,1005,405,268400.4,0.25,67100.1,996,,,,,
9799,15-03-22,Europe,France,Salzburg,PPG,Aki Tanaka,1008,53,63058.89,0.22,13872.96,586,,,,,
9800,01-03-22,Europe,Italy,Bern,LSG,John Doe,1057,382,372865.8888,0.33,115652.35,932,,,,,
9801,13-05-23,Europe,France,Florence,BPD,Jane Smith,1033,31,11220.39911,0.26,3125.51,746,,,,,
9802,08-10-22,Europe,Switzerland,Stockholm,TTD,Carlos Lopez,1047,311,158600.67,0.46,72956.31,147,,,,,
9803,27-04-23,Europe,Belgium,Rotterdam,PPG,Jane Smith,1055,367,127492.5994,0.43,57815.3,305,,,,,
9804,04-07-22,Europe,Belgium,Berlin,LSG,Jane Smith,1051,451,593632.78,0.32,189962.49,210,,,,,
9805,06-02-22,Europe,Netherlands,Madrid,TTD,Aki Tanaka,1002,116,303698.57,0.48,145775.31,891,,,,,
9806,01-04-23,Europe,Austria,London,LSG,Carlos Lopez,1019,122,326858.3756,0.29,98171.28,206,,,,,
9807,08-08-22,Europe,Austria,The Hague,BPD,Carlos Lopez,1057,464,17064.11,0.25,4266.03,43,,,,,
9808,20-02-22,Europe,Netherlands,Naples,BPD,Aki Tanaka,1053,322,150206.4369,0.26,37590.8,34,,,,,
9809,18-04-23,Europe,Belgium,Paris,LSG,Aki Tanaka,1005,250,428771.06,0.34,153742.42,55,,,,,
9810,14-08-22,Europe,UK,Amsterdam,TTD,John Doe,1006,2,118025.75,0.31,36587.98,590,,,,,
9811,03-11-22,Europe,Austria,Ghent,TTD,Aki Tanaka,1053,122,62819.03,0.39,24499.42,274,,,,,
9812,14-06-22,Europe,Spain,Vienna,PPG,John Doe,1036,47,528499.84,0.46,243109.93,618,,,,,
9813,28-08-22,Europe,UK,Stockholm,BPD,John Doe,1020,48,186989.11,0.22,41137.6,468,,,,,
9814,07-05-22,Europe,Switzerland,Bilbao,PPG,Aki Tanaka,1042,482,77451.38,0.36,27882.5,557,,,,,
9815,16-04-22,Europe,France,Milan,PPG,Aki Tanaka,1023,347,245806.93,0.25,61451.73,980,,,,,
9816,27-02-22,Europe,Switzerland,Gothenburg,LSG,Carlos Lopez,1002,249,277131.5912,0.28,74690.22,964,,,,,
9817,15-12-22,Europe,Austria,Geneva,BPD,Jane Smith,1021,154,87907.22,0.46,40437.32,88,,,,,
9818,04-05-22,Europe,France,Florence,BPD,Jane Smith,1055,267,43600.61,0.33,14388.2,138,,,,,
9819,16-04-23,Europe,Germany,Uppsala,TTD,Carlos Lopez,1018,427,97269.38193,0.27,27696.78,89,,,,,
9820,14-11-22,Europe,Austria,Milan,PPG,Jane Smith,1010,22,282511.8,0.35,98879.13,452,,,,,
9821,04-01-22,Europe,Netherlands,Lund,TTD,Carlos Lopez,1029,451,41299.35,0.33,13628.79,788,,,,,
9822,04-05-22,Europe,UK,Antwerp,LSG,Jane Smith,1033,202,86172.95,0.42,36192.64,383,,,,,
9823,09-09-22,Europe,Belgium,Bordeaux,LSG,John Doe,1009,364,5889.75,0.47,2768.18,716,,,,,
9824,04-09-22,Europe,Germany,Leipzig,TTD,John Doe,1023,417,20629.52,0.16,3300.72,600,,,,,
9825,13-03-23,Europe,Netherlands,Zurich,TTD,Jane Smith,1020,321,96610.79,0.3,28983.24,625,,,,,
9826,02-07-22,Europe,Sweden,Stockholm,BPD,Aki Tanaka,1036,353,243694.8133,0.22,51604.62,823,,,,,
9827,14-01-23,Europe,Belgium,Lyon,LSG,Jane Smith,1043,383,118739.5285,0.32,39352.48,151,,,,,
9828,17-01-22,Europe,Netherlands,Amsterdam,PPG,John Doe,1019,207,491797.9259,0.32,147919.19,571,,,,,
9829,27-05-22,Europe,France,London,PPG,Carlos Lopez,1054,50,549450.23,0.2,109890.05,35,,,,,
9830,14-01-22,Europe,Sweden,Leipzig,LSG,John Doe,1009,10,33428.45062,0.49,15395.73,140,,,,,
9831,23-10-22,Europe,Switzerland,London,BPD,John Doe,1044,30,514117.47,0.32,164517.59,517,,,,,
9832,25-10-22,Europe,UK,Basel,LSG,Carlos Lopez,1040,205,12785.41,0.2,2557.08,696,,,,,
9833,08-02-23,Europe,Switzerland,Brussels,TTD,John Doe,1042,432,127919.2535,0.35,39146.79,56,,,,,
9834,21-01-23,Europe,Netherlands,Rotterdam,LSG,John Doe,1047,230,133872.6437,0.24,33275.91,652,,,,,
9835,10-02-23,Europe,Italy,Amsterdam,PPG,John Doe,1033,187,139312.9286,0.45,66324.2,687,,,,,
9836,11-10-22,Europe,Netherlands,Lyon,BPD,Aki Tanaka,1004,90,280084.99,0.36,100830.6,341,,,,,
9837,14-05-22,Europe,Germany,Hamburg,BPD,Aki Tanaka,1016,25,64703.39,0.41,26528.39,829,,,,,
9838,12-07-22,Europe,Switzerland,Florence,PPG,Carlos Lopez,1016,481,13047.62,0.37,4827.62,697,,,,,
9839,12-11-22,Europe,Belgium,Utrecht,PPG,Jane Smith,1004,362,5976.41,0.44,2629.62,558,,,,,
9840,20-01-23,Europe,Sweden,Paris,LSG,Aki Tanaka,1048,15,402209.0965,0.32,133299.56,507,,,,,
9841,30-04-22,Europe,Switzerland,Zurich,PPG,Aki Tanaka,1021,218,145860.9,0.36,52509.92,142,,,,,
9842,28-06-23,Europe,Belgium,London,LSG,John Doe,1040,436,330717.37,0.43,142208.47,144,,,,,
9843,15-08-22,Europe,Switzerland,London,TTD,Carlos Lopez,1031,62,139472.79,0.41,57183.84,373,,,,,
9844,06-09-22,Europe,Austria,The Hague,TTD,Carlos Lopez,1051,181,36057.4,0.34,12259.52,231,,,,,
9845,25-11-22,Europe,Spain,Vienna,PPG,Jane Smith,1025,474,458063.97,0.23,105354.71,56,,,,,
9846,16-04-23,Europe,UK,Liege,BPD,John Doe,1017,246,27085.61258,0.39,11140.19,626,,,,,
9847,02-06-23,Europe,France,Bilbao,PPG,John Doe,1010,186,34547.82936,0.4,13373.55,481,,,,,
9848,07-02-22,Europe,Germany,Antwerp,PPG,Jane Smith,1036,237,224436.25,0.4,89774.5,591,,,,,
9849,01-09-22,Europe,Switzerland,Paris,PPG,Jane Smith,1055,109,196865.0433,0.43,79565.52,36,,,,,
9850,05-02-22,Europe,Sweden,Rome,PPG,Jane Smith,1035,401,475770.68,0.46,218854.51,170,,,,,
9851,26-08-22,Europe,Switzerland,Marseille,BPD,Jane Smith,1007,94,75068.89,0.34,25523.42,862,,,,,
9852,22-05-23,Europe,Austria,Malmo,PPG,Aki Tanaka,1015,499,23558.27574,0.42,10600.63,721,,,,,
9853,17-06-22,Europe,Belgium,Zurich,TTD,Jane Smith,1011,272,225197.76,0.29,65307.35,282,,,,,
9854,11-04-22,Europe,Switzerland,Innsbruck,BPD,Jane Smith,1034,494,32540.65,0.5,16270.32,280,,,,,
9855,17-11-22,Europe,UK,Milan,LSG,Jane Smith,1010,234,213519.63,0.43,91813.44,887,,,,,
9856,20-04-22,Europe,Sweden,Valencia,BPD,John Doe,1004,386,6210.83,0.38,2360.12,137,,,,,
9857,06-05-23,Europe,UK,Leipzig,PPG,Jane Smith,1008,204,55936.4,0.34,19018.38,521,,,,,
9858,08-06-22,Europe,Germany,Naples,LSG,Carlos Lopez,1017,228,37586.69,0.3,11276.01,341,,,,,
9859,26-01-23,Europe,Italy,Bordeaux,PPG,Carlos Lopez,1049,141,47516.82748,0.46,22637.69,989,,,,,
9860,09-05-23,Europe,Germany,Antwerp,BPD,Aki Tanaka,1029,349,125534.98,0.43,53980.04,420,,,,,
9861,26-12-22,Europe,Belgium,Madrid,BPD,Jane Smith,1031,197,287566.19,0.2,57513.24,732,,,,,
9862,17-09-22,Europe,Spain,Graz,PPG,John Doe,1033,56,72515.7,0.39,28281.12,908,,,,,
9863,16-09-22,Europe,Germany,Seville,PPG,Aki Tanaka,1026,285,79043.41,0.41,32407.8,46,,,,,
9864,13-02-22,Europe,Austria,Eindhoven,LSG,John Doe,1057,492,88181.60486,0.27,22917.19,595,,,,,
9865,15-07-22,Europe,Germany,Paris,BPD,Jane Smith,1051,343,503888.05,0.32,161244.18,495,,,,,
9866,06-10-22,Europe,Germany,Madrid,LSG,Carlos Lopez,1006,486,319847.01,0.36,115144.92,244,,,,,
9867,10-02-22,Europe,Sweden,Linz,BPD,Carlos Lopez,1048,441,30365.22,0.23,6984,832,,,,,
9868,23-04-22,Europe,Belgium,Nice,PPG,Jane Smith,1021,299,13695.98,0.18,2465.28,228,,,,,
9869,15-07-22,Europe,UK,Rotterdam,TTD,Jane Smith,1009,408,90648.82,0.17,15410.3,677,,,,,
9870,12-06-22,Europe,Netherlands,Eindhoven,LSG,Aki Tanaka,1058,279,71780.51,0.21,15073.91,378,,,,,
9871,06-11-22,Europe,Italy,Malmo,PPG,Aki Tanaka,1017,487,67592.36,0.48,32444.33,175,,,,,
9872,22-02-23,Europe,Germany,Florence,TTD,John Doe,1040,105,17017.49158,0.19,3129.07,137,,,,,
9873,14-04-23,Europe,Austria,Ghent,PPG,Jane Smith,1008,460,74193.74921,0.4,31298,201,,,,,
9874,02-04-22,Europe,UK,Antwerp,TTD,Jane Smith,1003,145,229603.1463,0.47,103871.25,889,,,,,
9875,19-12-22,Europe,Switzerland,Florence,LSG,Carlos Lopez,1008,224,36309.81,0.32,11619.14,442,,,,,
9876,19-01-23,Europe,Italy,Turin,TTD,John Doe,1025,279,58120.40994,0.26,15650.52,710,,,,,
9877,28-04-22,Europe,Netherlands,Rome,PPG,John Doe,1026,326,452603.72,0.22,99572.82,107,,,,,
9878,02-07-22,Europe,UK,Madrid,BPD,John Doe,1033,370,598761.2659,0.31,178663.17,78,,,,,
9879,26-12-22,Europe,Italy,Bruges,TTD,Aki Tanaka,1002,39,35276.01,0.31,10935.56,951,,,,,
9880,19-06-22,Europe,Italy,Lausanne,BPD,Carlos Lopez,1034,258,61410.84,0.42,25792.55,461,,,,,
9881,17-03-22,Europe,Belgium,Manchester,LSG,Aki Tanaka,1035,434,284960.98,0.28,79789.07,366,,,,,
9882,06-06-23,Europe,Italy,Nice,LSG,Aki Tanaka,1007,201,53683.9,0.43,23084.08,486,,,,,
9883,24-05-22,Europe,Belgium,Graz,TTD,Carlos Lopez,1026,67,32119.4,0.17,5460.3,495,,,,,
9884,10-11-22,Europe,Spain,Rotterdam,BPD,John Doe,1021,105,67967.14,0.17,11554.41,747,,,,,
9885,18-05-23,Europe,Netherlands,Milan,TTD,Jane Smith,1035,214,151744.6325,0.23,37392.11,893,,,,,
9886,11-09-22,Europe,Belgium,Rome,BPD,Jane Smith,1037,251,314590.37,0.24,75501.69,810,,,,,
9887,27-06-23,Europe,France,Liege,BPD,Aki Tanaka,1048,100,13180.11,0.29,3822.23,784,,,,,
9888,17-06-23,Europe,Sweden,Stockholm,PPG,Aki Tanaka,1011,175,498029.07,0.26,129487.56,423,,,,,
9889,08-02-23,Europe,Germany,London,PPG,Aki Tanaka,1007,494,647238.6919,0.47,265983.42,893,,,,,
9890,26-01-23,Europe,Sweden,Rome,LSG,Carlos Lopez,1036,139,539682.2145,0.24,134145.53,481,,,,,
9891,01-05-23,Europe,UK,Zurich,BPD,Carlos Lopez,1055,295,174175.2849,0.41,73960.06,757,,,,,
9892,25-02-23,Europe,Austria,Rome,PPG,John Doe,1014,46,296792.2521,0.29,83294.52,638,,,,,
9893,27-08-22,Europe,Netherlands,Innsbruck,TTD,Aki Tanaka,1003,319,63375.23,0.4,25350.09,220,,,,,
9894,11-03-22,Europe,Belgium,Stockholm,LSG,Jane Smith,1031,39,146650.7,0.43,63059.8,624,,,,,
9895,25-11-22,Europe,Italy,Florence,LSG,John Doe,1013,140,33865.32,0.3,10159.6,152,,,,,
9896,26-03-22,Europe,Sweden,Ghent,BPD,Carlos Lopez,1010,132,29970.48,0.42,12587.6,2,,,,,
9897,21-03-22,Europe,Spain,Paris,PPG,Jane Smith,1050,243,434035.72,0.25,108508.93,945,,,,,
9898,04-01-23,Europe,Germany,Salzburg,PPG,Carlos Lopez,1034,52,145437.4237,0.17,26074.41,352,,,,,
9899,04-11-22,Europe,Netherlands,Amsterdam,TTD,Carlos Lopez,1059,390,315614.89,0.44,138870.55,340,,,,,
